trace,p,sizeRate,size,hitRate,update
proj_0,5,18000,0.2,7733,0.5,0.207318425057,175864,297687,0.087
proj_4,5,18000,0.2,12129,0.5,0.222400366468,52935,104784,0.764
prn_1,5,18000,0.2,125623,0.5,0.334661902035,690395,1266275,0.488
web_2,5,18000,0.2,3499751,0.5,0.028306494338,9016525,18554470,0.997
web_1,5,18000,0.5,473949,0.2,0.014781983496,201795,1013937,0.994
wdev_0,5,18000,0.5,10330,0.2,0.530171248668,35603,62891,0.222
mds_0,5,18000,0.5,12511,0.2,0.578604811194,42252,69754,0.098
src2_0,5,18000,0.5,9609,0.2,0.638489124137,43845,63857,0.074
rsrch_0,5,18000,0.5,9273,0.2,0.621818662088,52782,75715,0.0
ts_0,5,18000,0.5,13915,0.2,0.48239986293,55918,105056,0.242
stg_0,5,18000,0.5,12184,0.2,0.551154154869,71703,113373,0.017
proj_3,5,18000,0.5,73902,0.2,0.0915499577028,49590,265975,0.993
web_0,5,18000,0.5,24073,0.2,0.569040512271,95712,156792,0.156
usr_1,5,18000,0.5,3738177,0.2,0.0494084049065,1916574,8923502,0.942
src1_2,5,18000,0.5,131874,0.2,0.0858964148565,78746,310141,0.834
src2_2,5,18000,0.5,1114,0.2,0.0877145922747,954,3728,0.394
prn_0,5,18000,0.5,202044,0.2,0.309105688605,315018,729511,0.462
stg_1,5,18000,0.5,13264,0.2,0.300828884226,21115,48137,0.126
prxy_0,5,18000,0.5,13201,0.2,0.908306379125,407558,446127,0.02
mds_1,5,18000,0.5,120,0.2,0.109271523179,78,302,0.139
proj_0,5,18000,0.5,19334,0.2,0.620242066331,204677,297687,0.087
proj_4,5,18000,0.5,30322,0.2,0.10997862269,25178,104784,0.764
prn_1,5,18000,0.5,314059,0.2,0.2253396774,376378,1266275,0.488
web_2,5,18000,0.5,8749378,0.2,0.0125796640917,3667181,18554470,0.997
web_1,6,18000,0.1,490,1,0.312119608362,7246,7558,0.276
wdev_0,6,18000,0.1,3771,1,0.461283789733,93863,113570,0.297
mds_0,6,18000,0.1,2184,1,0.611115659849,60682,61067,0.011
src2_0,6,18000,0.1,1360,1,0.713183445933,54172,54174,0.001
rsrch_0,6,18000,0.1,1863,1,0.595286977855,77059,77445,0.009
ts_0,6,18000,0.1,1546,1,0.556074267727,74972,74972,0.0
stg_0,6,18000,0.1,2479,1,0.471173771797,110507,110507,0.0
proj_3,6,18000,0.1,11480,1,0.0642248194696,114836,122694,0.999
web_0,6,18000,0.1,184950,1,0.153850093623,2092552,2303918,0.914
usr_1,6,18000,0.1,31621,1,0.293992269371,420729,472924,0.673
src1_2,6,18000,0.1,14108,1,0.218032609299,3422739,3443251,0.017
src2_2,6,18000,0.1,285,1,0.347284576394,6123,6905,0.368
prn_0,6,18000,0.1,8717,1,0.599845664323,292532,294164,0.047
stg_1,6,18000,0.1,1003,1,0.157514699309,29083,29083,0.0
prxy_0,6,18000,0.1,5904,1,0.287109741675,1357200,1368933,0.032
proj_0,6,18000,0.1,41352,1,0.132479130981,483706,488643,0.839
proj_4,6,18000,0.1,470,1,0.192189679219,6857,7170,0.2
prn_1,6,18000,0.1,50156,1,0.153616338286,772337,836122,0.485
web_2,6,18000,0.1,64246,1,0.000516487140715,642804,642804,0.999
web_1,6,18000,0.2,981,0.5,0.263297168563,4559,7558,0.276
wdev_0,6,18000,0.2,7542,0.5,0.548930175222,63115,113570,0.297
mds_0,6,18000,0.2,4368,0.5,0.613506476493,49107,61067,0.011
src2_0,6,18000,0.2,2721,0.5,0.733396094067,46978,54174,0.001
rsrch_0,6,18000,0.2,3726,0.5,0.602840725676,61787,77445,0.009
ts_0,6,18000,0.2,3093,0.5,0.561663020861,58611,74972,0.0
stg_0,6,18000,0.2,4958,0.5,0.46780746921,81166,110507,0.0
proj_3,6,18000,0.2,22960,0.5,0.0317537939916,59530,122694,0.999
web_0,6,18000,0.2,369900,0.5,0.110974869765,1150772,2303918,0.914
usr_1,6,18000,0.2,63243,0.5,0.210477793472,259600,472924,0.673
src1_2,6,18000,0.2,28217,0.5,0.666487862779,2847003,3443251,0.017
src2_2,6,18000,0.2,571,0.5,0.399131064446,4444,6905,0.368
prn_0,6,18000,0.2,17434,0.5,0.621296283706,237908,294164,0.047
stg_1,6,18000,0.2,2007,0.5,0.408107829316,20513,29083,0.0
prxy_0,6,18000,0.2,11808,0.5,0.487139984207,1008988,1368933,0.032
proj_0,6,18000,0.2,82705,0.5,0.124483518642,271849,488643,0.839
proj_4,6,18000,0.2,941,0.5,0.126778242678,3707,7170,0.2
prn_1,6,18000,0.2,100312,0.5,0.193182334635,377108,836122,0.485
web_2,6,18000,0.2,128493,0.5,0.000454259774364,321926,642804,0.999
web_1,6,18000,0.5,2454,0.2,0.237761312517,2872,7558,0.276
wdev_0,6,18000,0.5,18855,0.2,0.460773091485,46620,113570,0.297
mds_0,6,18000,0.5,10922,0.2,0.590187826486,41018,61067,0.011
src2_0,6,18000,0.5,6803,0.2,0.701738841511,41201,54174,0.001
rsrch_0,6,18000,0.5,9316,0.2,0.615933888566,53634,77445,0.009
ts_0,6,18000,0.5,7732,0.2,0.598316704903,50967,74972,0.0
stg_0,6,18000,0.5,12395,0.2,0.543929343842,70299,110507,0.0
proj_3,6,18000,0.5,57402,0.2,0.0126819567379,24445,122694,0.999
web_0,6,18000,0.5,924752,0.2,0.0789272882108,537250,2303918,0.914
usr_1,6,18000,0.5,158108,0.2,0.144475645135,138201,472924,0.673
src1_2,6,18000,0.5,70544,0.2,0.882382376423,3087451,3443251,0.017
src2_2,6,18000,0.5,1429,0.2,0.220999275887,2469,6905,0.368
prn_0,6,18000,0.5,43586,0.2,0.565184726887,191731,294164,0.047
stg_1,6,18000,0.5,5018,0.2,0.445724306296,16249,29083,0.0
prxy_0,6,18000,0.5,29520,0.2,0.87861787246,1222769,1368933,0.032
proj_0,6,18000,0.5,206762,0.2,0.118166023048,140693,488643,0.839
proj_4,6,18000,0.5,2353,0.2,0.0888423988842,1532,7170,0.2
prn_1,6,18000,0.5,250782,0.2,0.109591662461,170134,836122,0.485
web_2,6,18000,0.5,321234,0.2,0.00038269830306,129017,642804,0.999
web_1,7,18000,0.1,192,1,0.45001271941,3820,3931,0.128
wdev_0,7,18000,0.1,2396,1,0.547498833213,68646,70707,0.168
mds_0,7,18000,0.1,1664,1,0.656962567243,53628,53723,0.003
src2_0,7,18000,0.1,1484,1,0.709677419355,57087,57474,0.012
rsrch_0,7,18000,0.1,2721,1,0.494540083529,95852,98170,0.212
ts_0,7,18000,0.1,2871,1,0.398822357882,112437,115485,0.335
stg_0,7,18000,0.1,2471,1,0.476458408354,110692,111080,0.006
web_0,7,18000,0.1,4701,1,0.606110291696,135289,139666,0.202
usr_1,7,18000,0.1,115649,1,0.166035395022,44093407,52713176,0.99
src1_2,7,18000,0.1,2637,1,0.478083984859,52688,56534,0.345
src2_2,7,18000,0.1,13293,1,0.474626932569,327972,356973,0.342
prn_0,7,18000,0.1,4012,1,0.788508723629,432958,434051,0.006
stg_1,7,18000,0.1,988,1,0.175392030175,28633,28633,0.0
prxy_0,7,18000,0.1,3095,1,0.924118578864,438188,441900,0.031
proj_0,7,18000,0.1,1311,1,0.800251462308,72008,73172,0.037
prn_1,7,18000,0.1,56668,1,0.335653427555,697358,930853,0.864
web_2,7,18000,0.1,64638,1,0.000550436870612,646759,646759,0.999
web_1,7,18000,0.2,384,0.5,0.443907402697,2780,3931,0.128
wdev_0,7,18000,0.2,4793,0.5,0.568302996874,50228,70707,0.168
mds_0,7,18000,0.2,3328,0.5,0.677158758818,45046,53723,0.003
src2_0,7,18000,0.2,2969,0.5,0.718359606083,49245,57474,0.012
rsrch_0,7,18000,0.2,5442,0.5,0.543526535602,68619,98170,0.212
ts_0,7,18000,0.2,5743,0.5,0.434013075291,76306,115485,0.335
stg_0,7,18000,0.2,4942,0.5,0.473181490817,81621,111080,0.006
web_0,7,18000,0.2,9403,0.5,0.587344092335,108084,139666,0.202
usr_1,7,18000,0.2,231299,0.5,0.243177948527,20084553,52713176,0.99
src1_2,7,18000,0.2,5275,0.5,0.455124349949,37618,56534,0.345
src2_2,7,18000,0.2,26587,0.5,0.315189103938,219754,356973,0.342
prn_0,7,18000,0.2,8024,0.5,0.820235410125,394068,434051,0.006
stg_1,7,18000,0.2,1977,0.5,0.414102608878,20312,28633,0.0
prxy_0,7,18000,0.2,6190,0.5,0.915363204345,420750,441900,0.031
proj_0,7,18000,0.2,2623,0.5,0.784753730935,64458,73172,0.037
prn_1,7,18000,0.2,113337,0.5,0.28267513775,401486,930853,0.864
web_2,7,18000,0.2,129277,0.5,0.000504051741066,323617,646759,0.999
web_1,7,18000,0.5,960,0.2,0.38946832867,1998,3931,0.128
wdev_0,7,18000,0.5,11984,0.2,0.500445500446,39826,70707,0.168
mds_0,7,18000,0.5,8322,0.2,0.65525007911,38814,53723,0.003
src2_0,7,18000,0.5,7424,0.2,0.683787451717,42762,57474,0.012
rsrch_0,7,18000,0.5,13606,0.2,0.522960171132,56850,98170,0.212
ts_0,7,18000,0.5,14358,0.2,0.471100142876,57252,115485,0.335
stg_0,7,18000,0.5,12357,0.2,0.544103348938,70380,111080,0.006
web_0,7,18000,0.5,23509,0.2,0.555339166297,88505,139666,0.202
usr_1,7,18000,0.5,578247,0.2,0.898309693956,1167472,52713176,0.99
src1_2,7,18000,0.5,13189,0.2,0.41491845615,27614,56534,0.345
src2_2,7,18000,0.5,66469,0.2,0.240175027243,133909,356973,0.342
prn_0,7,18000,0.5,20061,0.2,0.780007418483,356901,434051,0.006
stg_1,7,18000,0.5,4944,0.2,0.438619774386,15744,28633,0.0
prxy_0,7,18000,0.5,15477,0.2,0.897838877574,404142,441900,0.031
proj_0,7,18000,0.5,6559,0.2,0.74688405401,57700,73172,0.037
prn_1,7,18000,0.5,283344,0.2,0.200090669526,200531,930853,0.864
web_2,7,18000,0.5,323193,0.2,0.000442204901671,129941,646759,0.999
web_1,8,18000,0.1,175,1,0.466804029304,3940,4368,0.217
wdev_0,8,18000,0.1,2721,1,0.417857449365,85102,93216,0.437
mds_0,8,18000,0.1,1681,1,0.651811106122,53448,53448,0.0
src2_0,8,18000,0.1,1379,1,0.723026805,55103,56482,0.042
rsrch_0,8,18000,0.1,1824,1,0.597096092223,75209,75209,0.0
ts_0,8,18000,0.1,1530,1,0.578613894549,71654,71654,0.005
stg_0,8,18000,0.1,2732,1,0.438065712194,125252,128378,0.134
web_0,8,18000,0.1,4080,1,0.614282360001,138798,153322,0.31
src2_1,8,18000,0.1,270,1,0.00433056658246,2771,2771,0.009
usr_1,8,18000,0.1,10154,1,0.271473018904,163549,173881,0.419
src1_2,8,18000,0.1,12290,1,0.424342491169,228042,230149,0.021
src2_2,8,18000,0.1,9675,1,0.361535011149,307253,309887,0.031
prn_0,8,18000,0.1,3932,1,0.667272563972,232068,233813,0.042
stg_1,8,18000,0.1,1008,1,0.167234437906,29061,29061,0.0
prxy_0,8,18000,0.1,3793,1,0.859144178433,467748,471617,0.041
proj_0,8,18000,0.1,3127,1,0.644416605099,92171,93393,0.108
prn_1,8,18000,0.1,17690,1,0.197238679064,267443,291672,0.741
web_2,8,18000,0.1,64628,1,0.0013057594034,647133,647133,0.998
web_1,8,18000,0.2,350,0.5,0.500457875458,2749,4368,0.217
wdev_0,8,18000,0.2,5442,0.5,0.581756350841,49440,93216,0.437
mds_0,8,18000,0.2,3363,0.5,0.673589283041,44745,53448,0.0
src2_0,8,18000,0.2,2759,0.5,0.73513685776,47827,56482,0.042
rsrch_0,8,18000,0.2,3648,0.5,0.605087157122,60272,75209,0.0
ts_0,8,18000,0.2,3060,0.5,0.58095849499,56696,71654,0.005
stg_0,8,18000,0.2,5464,0.5,0.532030410195,88447,128378,0.134
web_0,8,18000,0.2,8161,0.5,0.624691825048,106786,153322,0.31
src2_1,8,18000,0.2,541,0.5,0.00577408877661,1400,2771,0.009
usr_1,8,18000,0.2,20309,0.5,0.248307750703,103474,173881,0.419
src1_2,8,18000,0.2,24580,0.5,0.380340561984,157598,230149,0.021
src2_2,8,18000,0.2,19350,0.5,0.218989502625,187544,309887,0.031
prn_0,8,18000,0.2,7864,0.5,0.731879750057,201017,233813,0.042
stg_1,8,18000,0.2,2016,0.5,0.409689962493,20477,29061,0.0
prxy_0,8,18000,0.2,7586,0.5,0.849710676248,433455,471617,0.041
proj_0,8,18000,0.2,6254,0.5,0.621930979838,75120,93393,0.108
prn_1,8,18000,0.2,35381,0.5,0.190450231767,146353,291672,0.741
web_2,8,18000,0.2,129257,0.5,0.00120531637237,324370,647133,0.998
web_1,8,18000,0.5,875,0.2,0.422619047619,1942,4368,0.217
wdev_0,8,18000,0.5,13607,0.2,0.500643666323,39080,93216,0.437
mds_0,8,18000,0.5,8408,0.2,0.651586588834,38604,53448,0.0
src2_0,8,18000,0.5,6897,0.2,0.702878793244,42223,56482,0.042
rsrch_0,8,18000,0.5,9120,0.2,0.618423326995,52198,75209,0.0
ts_0,8,18000,0.5,7652,0.2,0.615108716889,49708,71654,0.005
stg_0,8,18000,0.5,13661,0.2,0.533424730094,74850,128378,0.134
proj_3,8,18000,0.5,214,0.2,0.170245398773,212,652,0.495
web_0,8,18000,0.5,20403,0.2,0.564987412113,89622,153322,0.31
src2_1,8,18000,0.5,1353,0.2,0.00757849151931,587,2771,0.009
usr_1,8,18000,0.5,50773,0.2,0.217585590145,62747,173881,0.419
src1_2,8,18000,0.5,61450,0.2,0.340831374457,107885,230149,0.021
src2_2,8,18000,0.5,48375,0.2,0.265270889066,127000,309887,0.031
prn_0,8,18000,0.5,19661,0.2,0.683058683649,173331,233813,0.042
stg_1,8,18000,0.5,5040,0.2,0.446887581295,16156,29061,0.0
prxy_0,8,18000,0.5,18967,0.2,0.849865462865,412999,471617,0.041
proj_0,8,18000,0.5,15637,0.2,0.593823948262,62780,93393,0.108
prn_1,8,18000,0.5,88453,0.2,0.156480567212,69026,291672,0.741
web_2,8,18000,0.5,323143,0.2,0.00103224530352,130083,647133,0.998
web_1,9,18000,0.1,168,1,0.462851405622,3738,3984,0.196
wdev_0,9,18000,0.1,2189,1,0.522868097911,59536,61811,0.189
mds_0,9,18000,0.1,1803,1,0.659663445518,56484,60020,0.082
src2_0,9,18000,0.1,1474,1,0.7138023306,56962,57925,0.025
rsrch_0,9,18000,0.1,2343,1,0.560524834153,81311,81702,0.008
ts_0,9,18000,0.1,2046,1,0.53357821312,80002,80856,0.035
stg_0,9,18000,0.1,2307,1,0.479614529281,109172,109269,0.001
web_0,9,18000,0.1,2311,1,0.738470602939,108827,112018,0.063
src2_1,9,18000,0.1,556,1,0.154248366013,6885,6885,0.673
usr_1,9,18000,0.1,4331,1,0.325941045914,110465,112189,0.059
src1_2,9,18000,0.1,1539,1,0.5868695149,39139,41476,0.122
src2_2,9,18000,0.1,11604,1,0.492362350204,223080,252761,0.464
prn_0,9,18000,0.1,9093,1,0.588232950636,267620,276110,0.08
stg_1,9,18000,0.1,1303,1,0.211697690344,32101,32126,0.001
prxy_0,9,18000,0.1,4184,1,0.72386459688,551014,566693,0.055
mds_1,9,18000,0.1,327,1,0.0947537473233,3721,3736,0.008
proj_0,9,18000,0.1,1546,1,0.766438224556,75088,78065,0.091
proj_4,9,18000,0.1,239,1,0.118808567604,2879,2988,0.091
prn_1,9,18000,0.1,9355,1,0.216889702463,123581,135479,0.574
web_2,9,18000,0.1,64461,1,0.00155665528217,645615,645615,0.998
web_1,9,18000,0.2,337,0.5,0.494979919679,2685,3984,0.196
wdev_0,9,18000,0.2,4379,0.5,0.567827732928,43262,61811,0.189
mds_0,9,18000,0.2,3606,0.5,0.663978673775,47105,60020,0.082
src2_0,9,18000,0.2,2948,0.5,0.718757013379,48909,57925,0.025
rsrch_0,9,18000,0.2,4687,0.5,0.566093853272,63708,81702,0.008
ts_0,9,18000,0.2,4093,0.5,0.545080142476,61698,80856,0.035
stg_0,9,18000,0.2,4614,0.5,0.491877842755,81481,109269,0.001
web_0,9,18000,0.2,4623,0.5,0.727641986109,94351,112018,0.063
src2_1,9,18000,0.2,1112,0.5,0.112854030501,3865,6885,0.673
usr_1,9,18000,0.2,8662,0.5,0.336084642879,74032,112189,0.059
src1_2,9,18000,0.2,3078,0.5,0.565989970103,30706,41476,0.122
src2_2,9,18000,0.2,23209,0.5,0.326288470136,152641,252761,0.464
prn_0,9,18000,0.2,18187,0.5,0.577755242476,212917,276110,0.08
stg_1,9,18000,0.2,2607,0.5,0.430523563469,23038,32126,0.001
prxy_0,9,18000,0.2,8369,0.5,0.73018724424,476063,566693,0.055
mds_1,9,18000,0.2,654,0.5,0.0599571734475,1961,3736,0.008
proj_0,9,18000,0.2,3093,0.5,0.755178376994,65474,78065,0.091
proj_4,9,18000,0.2,479,0.5,0.0696117804552,1534,2988,0.091
prn_1,9,18000,0.2,18710,0.5,0.159736933399,69318,135479,0.574
web_2,9,18000,0.2,128922,0.5,0.0014389380668,323539,645615,0.998
web_1,9,18000,0.5,843,0.2,0.454568273092,1938,3984,0.196
wdev_0,9,18000,0.5,10949,0.2,0.516380579509,35200,61811,0.189
mds_0,9,18000,0.5,9015,0.2,0.63937020993,40309,60020,0.082
src2_0,9,18000,0.5,7370,0.2,0.688890807078,42909,57925,0.025
rsrch_0,9,18000,0.5,11719,0.2,0.579692051602,54079,81702,0.008
ts_0,9,18000,0.5,10234,0.2,0.561974374196,51945,80856,0.035
stg_0,9,18000,0.5,11537,0.2,0.563499254134,70960,109269,0.001
web_0,9,18000,0.5,11558,0.2,0.696611258905,82862,112018,0.063
src2_1,9,18000,0.5,2782,0.2,0.0705882352941,1810,6885,0.673
usr_1,9,18000,0.5,21655,0.2,0.337760386491,52470,112189,0.059
src1_2,9,18000,0.5,7695,0.2,0.523965666892,24253,41476,0.122
src2_2,9,18000,0.5,58024,0.2,0.178283042083,80075,252761,0.464
prn_0,9,18000,0.5,45467,0.2,0.533081018435,170520,276110,0.08
stg_1,9,18000,0.5,6519,0.2,0.398306667497,16680,32126,0.001
prxy_0,9,18000,0.5,20922,0.2,0.803459721578,465971,566693,0.055
mds_1,9,18000,0.5,1636,0.2,0.0331905781585,867,3736,0.008
proj_0,9,18000,0.5,7734,0.2,0.719438929098,58530,78065,0.091
proj_4,9,18000,0.5,1197,0.2,0.0461847389558,657,2988,0.091
prn_1,9,18000,0.5,46775,0.2,0.135083666103,35902,135479,0.574
web_2,9,18000,0.5,322305,0.2,0.00127165570812,129808,645615,0.998
web_1,10,18000,0.1,2133,1,0.373976987278,47792,49364,0.255
wdev_0,10,18000,0.1,1462,1,0.642130783218,44394,44547,0.005
mds_0,10,18000,0.1,1598,1,0.65957161725,52243,52243,0.0
src2_0,10,18000,0.1,2529,1,0.612114218163,70930,71057,0.097
rsrch_0,10,18000,0.1,1838,1,0.60196385752,74649,74649,0.0
ts_0,10,18000,0.1,2655,1,0.49822118408,110759,111310,0.062
stg_0,10,18000,0.1,3020,1,0.468067778205,131252,132609,0.025
web_0,10,18000,0.1,3615,1,0.636418580018,157361,160495,0.106
src2_1,10,18000,0.1,153,1,0.102862254025,2236,2236,0.0
usr_1,10,18000,0.1,3859,1,0.307019079293,108447,108547,0.006
src1_2,10,18000,0.1,1021,1,0.667783361251,32672,35820,0.164
src2_2,10,18000,0.1,469,1,0.0669662269894,6758,6899,0.292
prn_0,10,18000,0.1,5641,1,0.652802539828,295530,296713,0.027
stg_1,10,18000,0.1,2085897,1,0.000826638585176,20890606,20890629,0.997
prxy_0,10,18000,0.1,4253,1,0.672799958132,584512,592341,0.054
proj_0,10,18000,0.1,1593,1,0.766081022216,74068,75757,0.067
prn_1,10,18000,0.1,27706,1,0.335678091634,491483,545472,0.522
web_2,10,18000,0.1,53136,1,0.0847941886118,533871,580653,0.917
web_1,10,18000,0.2,4266,0.5,0.279961105259,30656,49364,0.255
wdev_0,10,18000,0.2,2925,0.5,0.647540799605,36467,44547,0.005
mds_0,10,18000,0.2,3197,0.5,0.682828321498,43922,52243,0.0
src2_0,10,18000,0.2,5058,0.5,0.60973584587,57021,71057,0.097
rsrch_0,10,18000,0.2,3676,0.5,0.613243312034,60177,74649,0.0
ts_0,10,18000,0.2,5310,0.5,0.485985086695,82343,111310,0.062
stg_0,10,18000,0.2,6041,0.5,0.496225746367,98009,132609,0.025
web_0,10,18000,0.2,7230,0.5,0.625415121966,128633,160495,0.106
src2_1,10,18000,0.2,307,0.5,0.193649373882,1337,2236,0.0
usr_1,10,18000,0.2,7718,0.5,0.305231835058,70712,108547,0.006
src1_2,10,18000,0.2,2042,0.5,0.654829704076,26979,35820,0.164
src2_2,10,18000,0.2,938,0.5,0.114364400638,3748,6899,0.292
prn_0,10,18000,0.2,11283,0.5,0.692635644545,250284,296713,0.027
stg_1,10,18000,0.2,4171795,0.5,0.000939703634582,10454307,20890629,0.997
prxy_0,10,18000,0.2,8506,0.5,0.667152873092,488475,592341,0.054
proj_0,10,18000,0.2,3186,0.5,0.747402880262,65334,75757,0.067
prn_1,10,18000,0.2,55413,0.5,0.315634899683,311840,545472,0.522
web_2,10,18000,0.2,106273,0.5,0.0715005347428,271750,580653,0.917
web_1,10,18000,0.5,10666,0.2,0.274957458877,20362,49364,0.255
wdev_0,10,18000,0.5,7314,0.2,0.618717309808,30978,44547,0.005
mds_0,10,18000,0.5,7993,0.2,0.665735122409,38350,52243,0.0
src2_0,10,18000,0.5,12645,0.2,0.571935206947,46633,71057,0.097
rsrch_0,10,18000,0.5,9192,0.2,0.6231965599,52275,74649,0.0
ts_0,10,18000,0.5,13276,0.2,0.519513071602,68476,111310,0.062
stg_0,10,18000,0.5,15104,0.2,0.522747324842,81190,132609,0.025
web_0,10,18000,0.5,18076,0.2,0.601676064675,108487,160495,0.106
src2_1,10,18000,0.5,768,0.2,0.127459749553,704,2236,0.0
usr_1,10,18000,0.5,19296,0.2,0.361198374898,53082,108547,0.006
src1_2,10,18000,0.5,5107,0.2,0.606030150754,22291,35820,0.164
src2_2,10,18000,0.5,2346,0.2,0.0756631395854,1781,6899,0.292
prn_0,10,18000,0.5,28208,0.2,0.632749491933,208798,296713,0.027
stg_1,10,18000,0.5,10429488,0.2,0.000873884649428,4191754,20890629,0.997
prxy_0,10,18000,0.5,21266,0.2,0.790765792002,488246,592341,0.054
proj_0,10,18000,0.5,7966,0.2,0.715313436382,58074,75757,0.067
prn_1,10,18000,0.5,138534,0.2,0.210839419805,164811,545472,0.522
web_2,10,18000,0.5,265683,0.2,0.0453265547582,111702,580653,0.917
wdev_0,11,18000,0.1,2954,1,0.473063338499,68197,71631,0.199
mds_0,11,18000,0.1,2060,1,0.628495362418,58124,58220,0.003
src2_0,11,18000,0.1,1903,1,0.675536866931,63953,64448,0.021
rsrch_0,11,18000,0.1,2654,1,0.479472273261,97525,99597,0.235
ts_0,11,18000,0.1,2686,1,0.412007212216,104761,106486,0.291
stg_0,11,18000,0.1,3167,1,0.433066104182,134240,135589,0.083
proj_3,11,18000,0.1,10704,1,0.0631825819098,107067,114272,0.999
web_0,11,18000,0.1,6848,1,0.492464968224,175924,179694,0.187
src2_1,11,18000,0.1,143,1,0.0546341463415,2050,2050,0.0
usr_1,11,18000,0.1,131969,1,0.246328406299,10095349,13301036,0.965
src1_2,11,18000,0.1,8447,1,0.221688021793,408873,430966,0.1
prn_0,11,18000,0.1,4679,1,0.669570597901,243178,244037,0.02
stg_1,11,18000,0.1,2563,1,0.240559708645,67821,67821,0.001
prxy_0,11,18000,0.1,2238,1,0.942249911,420827,421350,0.014
proj_0,11,18000,0.1,1241,1,0.802949290407,70261,70322,0.003
prn_1,11,18000,0.1,14108,1,0.213862236561,165655,190936,0.742
web_1,11,18000,0.2,168,0.5,0.588367899008,1782,2218,0.0
wdev_0,11,18000,0.2,5909,0.5,0.522525163686,47225,71631,0.199
mds_0,11,18000,0.2,4121,0.5,0.624699416008,47302,58220,0.003
src2_0,11,18000,0.2,3806,0.5,0.670990566038,53555,64448,0.021
rsrch_0,11,18000,0.2,5308,0.5,0.542355693445,68873,99597,0.235
ts_0,11,18000,0.2,5373,0.5,0.422459290423,73830,106486,0.291
stg_0,11,18000,0.2,6334,0.5,0.515720301794,98355,135589,0.083
proj_3,11,18000,0.2,21409,0.5,0.0322301176141,55086,114272,0.999
web_0,11,18000,0.2,13697,0.5,0.505570581099,133217,179694,0.187
src2_1,11,18000,0.2,286,0.5,0.164390243902,1191,2050,0.0
usr_1,11,18000,0.2,263939,0.5,0.270011749461,4907757,13301036,0.965
src1_2,11,18000,0.2,16895,0.5,0.469438424377,293476,430966,0.1
prn_0,11,18000,0.2,9358,0.5,0.720058843536,209504,244037,0.02
stg_1,11,18000,0.2,5126,0.5,0.299685937984,43971,67821,0.001
prxy_0,11,18000,0.2,4477,0.5,0.933169573988,407028,421350,0.014
proj_0,11,18000,0.2,2482,0.5,0.794516651972,63048,70322,0.003
prn_1,11,18000,0.2,28216,0.5,0.157345916956,92432,190936,0.742
web_1,11,18000,0.5,421,0.2,0.52254283138,1389,2218,0.0
wdev_0,11,18000,0.5,14773,0.2,0.45587804163,36284,71631,0.199
mds_0,11,18000,0.5,10302,0.2,0.607334249399,39994,58220,0.003
src2_0,11,18000,0.5,9516,0.2,0.636901067527,45589,64448,0.021
rsrch_0,11,18000,0.5,13270,0.2,0.523198489914,56528,99597,0.235
ts_0,11,18000,0.5,13432,0.2,0.477114362451,56063,106486,0.291
stg_0,11,18000,0.5,15837,0.2,0.509023593359,79894,135589,0.083
proj_3,11,18000,0.5,53523,0.2,0.0129340520863,22778,114272,0.999
web_0,11,18000,0.5,34244,0.2,0.456203323428,100653,179694,0.187
src2_1,11,18000,0.5,717,0.2,0.0936585365854,602,2050,0.0
usr_1,11,18000,0.5,659849,0.2,0.721266599083,783763,13301036,0.965
src1_2,11,18000,0.5,42238,0.2,0.56466635419,255562,430966,0.1
src2_2,11,18000,0.5,199,0.2,0.056420233463,137,514,0.113
prn_0,11,18000,0.5,23396,0.2,0.664972934432,178438,244037,0.02
stg_1,11,18000,0.5,12817,0.2,0.326019964318,31339,67821,0.001
prxy_0,11,18000,0.5,11194,0.2,0.921867805862,394889,421350,0.014
proj_0,11,18000,0.5,6206,0.2,0.764341173459,56947,70322,0.003
prn_1,11,18000,0.5,70541,0.2,0.08731721624,42364,190936,0.742
web_1,12,18000,0.1,188,1,0.407715582451,3836,3966,0.159
wdev_0,12,18000,0.1,2882,1,0.464878903183,91353,99342,0.379
mds_0,12,18000,0.1,1708,1,0.658934383485,54649,55611,0.03
src2_0,12,18000,0.1,3530,1,0.53267529341,82646,83075,0.134
rsrch_0,12,18000,0.1,2324,1,0.570857713715,83083,84084,0.018
ts_0,12,18000,0.1,3157,1,0.463876703703,93529,93693,0.081
stg_0,12,18000,0.1,2692,1,0.453260244829,116571,116571,0.0
web_0,12,18000,0.1,3105,1,0.680279617366,122587,127746,0.124
src2_1,12,18000,0.1,316,1,0.0412483039349,3660,3685,0.106
usr_1,12,18000,0.1,62753,1,0.110025378374,34929815,39212126,0.997
src1_2,12,18000,0.1,2502,1,0.470974436374,50173,53005,0.328
prn_0,12,18000,0.1,4737,1,0.78489791721,416433,418141,0.02
stg_1,12,18000,0.1,2214,1,0.280635565552,41346,41349,0.001
prxy_0,12,18000,0.1,2999,1,0.923820871395,428553,430551,0.038
mds_1,12,18000,0.1,758,1,0.0794068404688,8359,8362,0.003
proj_0,12,18000,0.1,2791,1,0.660344151113,88067,89205,0.133
proj_4,12,18000,0.1,813,1,0.0765437633083,8920,8923,0.004
prn_1,12,18000,0.1,48601,1,0.338210506455,599175,800327,0.833
web_1,12,18000,0.2,377,0.5,0.449067070096,2644,3966,0.159
wdev_0,12,18000,0.2,5764,0.5,0.529242415091,59378,99342,0.379
